frame_number,timestamp_ms,angle_left_ankle,angle_left_elbow,angle_left_hip,angle_left_knee,angle_left_shoulder,angle_lower_back,angle_right_ankle,angle_right_elbow,angle_right_hip,angle_right_knee,angle_right_shoulder,angle_upper_back,speed_center_of_mass,speed_left_ankle,speed_left_elbow,speed_left_heel,speed_left_hip,speed_left_knee,speed_left_shoulder,speed_left_wrist,speed_nose,speed_right_ankle,speed_right_elbow,speed_right_heel,speed_right_hip,speed_right_knee,speed_right_shoulder,speed_right_wrist,velocity_center_of_mass_x,velocity_center_of_mass_y,velocity_left_hip_x,velocity_left_hip_y,velocity_left_wrist_x,velocity_left_wrist_y,velocity_right_hip_x,velocity_right_hip_y,velocity_right_wrist_x,velocity_right_wrist_y
42,1400.19943019943,12.384556147484565,126.35576471750852,154.26960836443592,90.27130173134672,145.64060161789632,175.42694147855065,179.87087595744214,163.42066046021827,158.71683376455798,163.636553442039,178.0832057323269,179.99913906208883,329.99401849206055,923.7200019282637,315.2984530637348,1012.6030224129531,336.3240532718724,436.1502914228915,289.838220345888,282.79828168067735,250.4410694981353,809.0255119515595,13.510507331160094,704.5098711302513,325.3967304319278,568.3964862265341,277.0998943322066,7.420386967810591,-188.79091175953016,-270.65484270107504,-172.30234216071486,-288.8351981583152,112.46616931030205,259.47298295238795,-205.27948135834546,-252.47448724383491,7.120572473058469,2.0879632199766496
43,1433.537511870845,156.06451520225536,142.6527172791473,157.35008177812836,151.33336934255894,158.25527450933612,177.50475615945794,115.17683391117636,162.6311285345736,156.41464709736303,175.64267420974474,178.32195957193127,179.99913823951954,307.858326661981,371.83243149526794,207.44980269881762,404.25342324180843,331.1685396257786,499.5397104252361,271.6884345503777,281.1243320286055,257.525657356412,1090.813182471969,53.496853180633614,1296.7537855288663,284.83529337022094,782.6075914695543,277.1000709415296,39.591942803520865,-150.6102772931261,-268.50194351028944,-170.12748774631874,-284.1289136131644,133.9929799988745,247.13715092950085,-131.09306683993344,-252.87497340741447,4.862045056628733,-39.29226963188281
44,1466.87559354226,164.0494583487648,118.53143053781646,160.64214873026702,166.60259388343897,137.59676419993428,179.09206733622193,108.95231550962558,156.7433950786665,157.48755212254795,177.38818348342198,172.47668101128545,179.99912215460355,385.52118139922936,430.898868178541,26.908856495199103,543.3484975692262,381.8255577011369,434.5952004703561,252.1059261488072,128.52384693085807,324.7050451489344,731.1628601837692,76.15289693619361,1229.242357379885,389.3173355449948,859.4537074172259,360.5190394563204,89.73838621712754,-112.04587338470256,-368.87979554987385,-116.91371118762592,-363.4858190495478,11.128509270467406,128.041147727298,-107.17803558177918,-374.27377205019985,2.027461203121592,-89.71548005736905
45,1500.2136752136753,163.03576858867615,108.97090302629887,161.8270105087378,164.44091323305463,132.6518266702016,179.01807403850697,104.54526466718758,151.12007210523603,160.1217995901716,179.51560499707634,166.6870262258621,179.9991091687153,377.4661172541572,620.7606617012066,228.1212036198523,886.4038044972663,384.79074397865236,694.1567424933635,278.3293508513863,51.79920703810099,401.5645368571102,649.7848980397606,110.46006362959865,1146.8048477035063,370.64785689480965,710.7620039814567,412.1314376040278,129.29695467030118,-98.28053818284201,-364.4469858421388,-113.47121079242089,-367.67948130531676,-49.72010690455185,-14.528207706939867,-83.08986557326313,-361.2144903789608,-46.07421675055748,-120.80922579768716
46,1533.55175688509,148.5953391983111,102.70120445214928,159.90352140425895,176.1044923486084,125.92441724477536,179.7866100381568,117.03861321160765,141.03007997298187,158.46286793608252,172.4627030470783,156.52080046933668,179.999100409779,465.01903441352215,456.9450670000282,278.8165049254023,696.2323083883355,459.44271970468725,818.6781195342994,296.77242133089993,97.4800403230451,397.9457501402654,521.0792670044083,76.5547111374541,630.7593285128016,470.7572908216388,402.86359563758145,500.1180872924386,116.1452077080539,-47.38289468428668,-462.59870693531155,-38.17387626239368,-457.85409014307527,-71.55168041206971,-66.20207920897603,-56.59191310617968,-467.34332372754784,-44.15617408855674,-107.42412002622156
47,1566.889838556505,141.7800845369661,69.3400926956642,161.62568525419027,176.38517100916218,86.33987453334714,177.96721027863657,132.32617563121954,103.91032747284852,156.67263474909774,167.36722117903005,127.25890524497173,179.99907915732905,453.1070679004493,183.17799213855457,220.77227395596287,460.43367172453935,449.32789993465894,629.4106725649592,304.43230252092053,73.56926385665214,275.57382964993093,486.8059883693329,64.66479352439386,479.90143937079694,457.8974854259025,232.17905549907726,424.33398505377573,144.10323668577024,-65.40091021450442,-448.36228200469395,-43.5952431556931,-447.20802366894856,-42.78522413216023,-59.84865228533151,-87.20657727331573,-449.51654034043935,-118.1012241780257,-82.57023477601862
48,1600.22792022792,141.90126894771413,39.22545093362104,161.10017463968316,178.41144481362505,53.06718690574117,176.09759295398393,134.9055595931256,63.517543376359065,152.9031162828818,159.92258278553484,88.40179069316866,179.99906954691986,485.9698162446853,53.585243332418464,440.45251546474327,189.69071763787713,477.13600962845226,625.991371389929,322.02159404740974,47.12758611016138,135.7525966578973,427.379776399598,172.66622660459197,398.54617727722933,504.181922046365,282.28064624383035,339.40082278862207,188.9747064415137,-75.97395947916422,-479.99439557348114,-7.024992159197022,-477.0842914719847,39.806465259764444,25.228053751604424,-144.92292679913143,-482.9044996749776,-182.87249505222735,-47.63496854233616
49,1633.566001899335,172.36992989147214,20.992293206514063,165.23486592882145,161.60954604358054,33.01590119941969,174.4395009820782,129.16959514281805,56.32037328023084,150.68722833933518,157.431730592536,81.5168990387312,179.9990022607418,390.85932825720334,321.13174332196735,445.119771747427,142.8980063471968,361.9082528157534,160.78523136654965,375.8390451479024,74.03490302463382,44.66117343628862,479.7327652818884,180.82614834530554,436.6101182851879,428.6388637700487,492.6270349902156,336.7248996542381,310.45434308914275,-119.81668162933359,-372.0416338113346,-53.60575239129631,-357.9162007603376,71.87382146989904,-17.757270431572888,-186.02761086737087,-386.1670668623315,-309.0140510872038,-29.869974449037098
50,1666.9040835707503,167.18419418085588,20.155272284902136,155.31112437508105,175.700968308134,14.550733334231818,174.37061319317635,127.00189054598454,31.70473585401634,143.936926082864,148.82170948507542,50.38035381726985,179.99892107836897,335.56131266894283,355.26964544251246,588.6956246297846,124.23320230544923,313.17051184741234,619.8115742696109,488.1794450167483,347.1914403159844,250.2148903977892,556.1124484226692,426.10969724141796,560.901690210274,392.38880414858966,573.4729166580076,396.3922287920373,319.1875654477097,-111.96751040010571,-316.33000359578006,3.8376944201944427,-313.14699677995867,317.0756230139016,-141.43884020676182,-227.77271522040587,-319.51301041160144,-318.51158045649345,-20.76234696614676
51,1700.2421652421651,179.83959780285372,22.321305443260766,145.9657367821463,157.06742599696526,15.344717524860258,176.02707588927598,138.49676427886797,38.94239275406272,137.69142594260146,135.9088592599454,66.02578837332116,179.99895108530347,231.1350950455549,521.8404600436704,440.58509524552113,504.1230946063214,221.79247434812112,702.0384797567339,376.18067208559967,291.1451638598164,259.36355725413205,611.3621696214917,114.68684051858492,553.0347306533997,250.23395167454947,653.2129481121152,333.5010476333322,256.7606340205436,-60.68995929039402,-223.0250232665564,-10.902592164976715,-221.52434439931463,232.3116537614895,-175.4901762651151,-110.47732641581133,-224.52570213379812,-165.84632641534625,196.01280365620494
52,1733.5802469135801,178.66553778797993,4.3551451977194695,135.52892185852068,147.60171033541206,7.6918965423089904,164.6590572761627,116.13866414091281,40.51052683140881,157.1521390568289,179.67443475208947,78.39564543525192,179.99895836955895,136.92025400725774,935.9160039738248,401.88433924597814,580.2843347478798,169.32544173947875,1138.8367858953195,243.72440974459872,282.3775085545578,341.9374698704456,638.498043683528,245.0292702901432,597.6124817075336,136.58982327294413,780.5872712669205,188.40102622492262,195.33307382321098,3.0548691223224935,-136.88617071149832,71.13975178667359,-153.65624274984756,154.44587988826967,-236.39697020693293,-65.0300135420286,-120.11609867314908,-25.744895448781133,193.62905279827024
53,1766.9183285849952,154.06415167868533,29.632393198844614,110.01097511803648,117.62476922862729,46.601038219853706,160.44519538617257,152.84805405006736,37.18651927473074,111.41814017904031,104.79441377621596,66.02025487487137,179.99902563178472,77.12297767570311,840.095251412304,583.2079699747397,967.0557206449374,120.6491118765046,1280.7260922084733,134.8337889654624,236.57657361354694,123.08538271971283,621.0338269528818,414.0421893604707,558.2537258037299,89.33263262741828,957.1346610580111,107.98411653504863,312.0216758742812,13.657043028074764,-75.90414258323662,-51.22203729105478,-109.23603385487372,-85.24058354476496,-220.68647013279707,78.53612334720431,-42.57225131159952,199.72101946940637,239.72701265709708
54,1800.2564102564102,148.53250054697068,68.1544713101593,72.86835838786186,76.47745161363436,87.44209791333252,55.25078473441222,156.7685172751801,40.92628560288149,81.84111887817849,69.56227710144205,60.0365404353924,179.99906053159418,22.18983110270504,905.7293139265247,688.400410414024,946.3882046684423,125.09071453288092,1703.0435869605617,118.2122612092475,339.2184637650779,161.4659318541013,678.9488761537733,206.12811701345075,636.9455421760367,80.86316236752404,1441.1541462383923,101.13759450009927,338.99070668049916,-20.052395846969027,-9.502106354016213,-109.2289895893179,-60.96486443553686,-239.43029531911642,-240.2962751324709,69.12419789537985,41.960651727504434,338.85119997390467,9.72437617480288
55,1833.5944919278252,148.73618948001587,102.68826197919434,46.37758917684199,45.655867733952746,117.7883861235927,20.73153419282584,164.03364663094433,45.053989797775436,65.72218999643478,51.911903075353955,62.72411589548785,179.99907170969598,117.68231621551844,1165.7502725475588,415.1624689105813,1505.101056358029,229.5019996586562,1873.981392402594,121.89818896320902,224.11263305542937,83.3111488211101,706.5110343782933,162.36460111364968,649.78783954868,98.06361426579805,1920.2318612975487,74.71970755905814,371.81700951208757,-101.51691335572967,59.526833046740784,-228.21425121575234,24.27804335928459,-206.27261552863644,-87.62465622193827,25.180424504292997,94.77562273419697,365.5068438678976,68.21023125778218
56,1866.9325735992402,164.8253701219255,168.8064346204436,33.14919705685485,25.418863415326282,177.93502028907133,13.099771378382023,179.2324736409097,41.07778653230157,56.02617435483294,41.4834554009417,57.30417850529887,179.99913290679552,148.07574289114285,1346.3172761695942,170.08257078731077,1465.6325808691429,198.90726576608188,1793.7561198240512,231.89399265642487,203.23649845693433,124.88733089202817,881.2850505297305,183.85557559478045,803.8899083402221,104.46593884629901,1501.0604516583933,91.82315418029755,219.33697707909258,-113.96649060061202,94.54133832850292,-171.10485277391876,101.4259815419812,-200.2726176443509,-34.58255234818702,-56.82812842730528,87.65669511502463,212.38074467708847,54.800810254956396
57,1900.2706552706552,174.017591641327,140.66796544631399,30.666408436275226,17.43892125614779,158.14920902417552,16.56560909259929,174.44013847526577,58.686876881986926,47.98256303677525,33.64808792228659,73.73144576016614,179.999148009187,181.03326216441704,1696.5009095440155,44.3460578012622,1755.2349398471588,168.54745735597214,975.1426572119075,326.57107382504637,68.67979174417954,113.39342376763912,1021.268795767224,138.02439867566468,1058.1532598908225,193.52014894226807,1011.3124907853575,332.74780013316695,130.9719488907004,-115.62595150440512,139.29709741624737,-107.99062915922077,129.4073776681952,-68.6607781918092,-1.6159616700435804,-123.26127384958946,149.18681716429953,77.0473875494836,105.91199869716326
58,1933.6087369420702,153.2528832531345,147.48107681597432,5.830345417228496,11.064201680544329,166.2891377297761,29.140285234363645,161.3767535904046,78.52518090814185,43.89549332571975,28.987314849730684,91.92646833209274,179.999146608503,123.05275355851856,1937.6694413778548,115.58810070513242,1717.2758620974312,73.27328704085787,1295.7188693717053,341.80945537744196,74.2540460069001,387.180250899406,1103.1909244508868,76.02931224091326,1251.1465861342613,174.19484642519402,815.0662770992838,374.1243290037234,95.62116768633834,-77.78435360585637,95.34974825584283,-36.54643637284036,63.50852369735799,-43.80700021468579,-59.95506718022551,-119.02227083887237,127.19097281432767,92.37756879899156,24.69397684631652
59,1966.946818613485,163.9574012864024,161.36744067215523,1.7714736853408737,9.957118214739376,177.9919015668509,23.479345060593438,148.85955261928746,89.45558183080016,40.79464728895227,26.659701664211518,103.5080373547528,179.99914989950543,71.73593177563954,1688.8975035843243,143.33312720663477,1634.7014173964387,25.59822026947265,1014.7218485980044,331.7059050556432,81.83377809802063,444.98239609265386,1049.707680741968,57.17863079508055,1282.2001155122575,146.30548154619575,693.9414350719474,434.188763847773,116.0349065121053,-29.93031555627286,65.19371226139175,23.498918982656438,10.152324246742197,30.01254037173279,-76.13156151184074,-83.35955009520215,120.23510027604131,105.91586052802634,-47.39124410564345
60,2000.2849002849002,156.8903384420743,148.77588157999955,10.22990430320734,9.937006317881071,168.65219501224988,20.866710008925267,150.37071418999005,97.73155107644052,41.23743375808756,24.39504719775839,110.08292460374234,179.99909231172145,34.786358177332474,1156.4667972056843,139.31291843920422,1073.0898165407243,119.94762542142541,802.2909603731646,212.9003716189113,69.26071931421883,456.1033434828989,843.697860822849,84.60752339511212,959.9314315850821,53.90911894377697,522.1803090635758,281.3850200475467,160.58996908121313,28.99060337958793,-19.225910405728268,111.6104519548893,-43.93790912940587,48.85441315274279,-49.09474060858371,-53.62924519571344,5.486088317949333,138.72597554082836,-80.89648867380143
61,2033.6229819563152,174.9866317646245,139.46584374720206,16.45994426967592,17.07483036708576,163.27678087875034,14.761857220237388,155.09193066601208,108.58601974125071,40.16953329906947,22.718220281623157,130.17861854371876,179.9991247112745,142.5011701896925,703.257482897728,46.15090541821219,847.9110612623774,201.87035779929616,867.9759951153163,238.30033607289258,35.12418924693199,241.86253089716945,627.4343305399483,345.8771514272536,665.2027418678427,97.6970140933718,368.5370097245456,194.28562300747834,375.4932373850588,123.6585596996297,-70.81768224423062,192.50937215182674,-60.760044369020456,32.67012364401503,12.898515082716417,54.80774724743269,-80.87532011944079,85.6451103276735,-365.5955229469759
