frame_number,timestamp_ms,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back
694,23129.361945636625,156.67324899858545,96.03982916870005,19.218316366678966,15.52741957354152,154.30924198014657,162.1966396220155,161.23509604872265,166.43952987937075,150.74814339724045,169.21890085419057,179.9972999360178,176.01943682473896
695,23162.6895565093,162.78799872186508,110.5502677554857,15.205271270752894,14.050242315469145,156.26062857121565,168.35940353206314,156.5206678260841,152.65752826005524,150.5240311596283,174.25590603278943,179.9974212503705,173.59809520611626
696,23196.017167381975,164.2706572377527,124.18723825319287,10.829809066495123,12.287175587362395,159.0551873666085,169.92842341334455,161.1899372168929,143.54037990505932,143.6402779772852,176.0180326679915,179.99729433042788,174.37167778253055
697,23229.34477825465,156.46788522775694,141.3673280479108,9.667997486944376,12.710523636852438,157.3076686475443,179.91650173749997,158.6819868581953,127.14556046452185,143.11392811141232,166.09868115752766,179.99771403672653,168.05220111064415
698,23262.672389127325,149.14186193179205,150.2465360354278,7.423229319327683,10.149244972313253,156.86452407266154,178.97587706440314,156.74807867063672,126.43753810670206,135.2010159560148,141.91740614243156,179.99783888690183,168.51443596514713
699,23296.0,139.32584604079898,155.5738440711641,6.524919278967266,8.75326747221428,157.58532665534116,174.1661943239385,155.48286164501394,117.80990653113972,106.29208007582983,138.9999737780741,179.9978493150369,165.37534808432585
700,23329.327610872675,130.91299716105848,141.49411198973024,6.571677738575314,4.316829369229227,157.79306016168096,165.72018579935195,151.71674647127628,111.06415593836117,141.38292756974127,143.61024228701908,179.99773855989258,161.4143496106256
701,23362.65522174535,130.66854924410728,,5.172666633758373,,161.52326594987395,155.05126174655078,153.85942851930406,94.63085931300259,143.04082296588302,154.0540140925704,179.99779732140792,158.45119865721588
702,23395.982832618025,127.38065921393891,,5.875767075408314,,166.3245529382099,153.00480539538424,158.93777772783716,97.87421465519057,178.4930351959199,144.61328063713827,179.99782962157883,159.9584724204667
703,23429.310443490704,126.70062044282142,,4.807922575552171,,170.56347483835822,147.10636513365637,166.29315636300478,99.05693726718387,174.4948172354419,147.89177727043605,179.9979993285122,159.21380633229577
704,23462.63805436338,125.85588535544336,,5.5347608461146285,,176.63734261196248,145.97468279372782,172.834272631671,104.99112028660694,167.3385246697275,164.5717195699873,179.99796840421206,161.67645532197923
705,23495.965665236054,124.72366339302332,,7.01564051565177,,178.93383341467433,142.2964705592945,179.1370399319348,108.09826024161528,174.69911174857586,167.88938611624937,179.99798819766437,162.1685068377508
706,23529.29327610873,126.62103973483705,,7.18065633172722,,176.5080471760579,138.66866737241756,177.8142465393552,117.67006398508089,146.67017053362233,156.52309881049408,179.99787902777982,161.94573447985533
707,23562.620886981404,127.0286414554406,,7.658767669612796,,175.12415959896356,132.24619238464103,175.40468888174706,125.29308301160093,133.52520653239577,137.57805165902272,179.9974551881841,159.494977535143
708,23595.94849785408,128.81050260691214,,7.186193660834847,,172.35639599400102,134.40090131236246,173.89378464268074,126.41998234691548,138.00912453447592,145.29297800711166,179.99792774625564,162.67587325636185
709,23629.276108726754,129.0037672454892,,6.283940345308268,,176.71321674634004,129.09923058924852,178.10689609383513,80.92553053255192,144.19648706208386,138.64625151489722,179.99756342963235,158.82339295814575
710,23662.60371959943,130.27318232174383,,8.717806815175495,,174.52668083917123,122.19084409144226,177.2859369348532,61.722005598129066,147.81446207856405,134.6356925260276,179.99778526853905,157.48643459209723
711,23695.931330472104,133.25682007653177,,10.244429582819137,,172.14433722123462,131.79376360897237,176.6762183578776,86.63441620884466,153.01417864591602,142.02938343969342,179.99769369882978,164.44186204181534
712,23729.25894134478,134.9103279130877,,10.886834895715284,,170.91720046497838,130.171290001501,177.04066375776588,82.2090876399079,155.2937344423953,139.4076991209501,179.9977616837583,164.0721157899516
713,23762.586552217454,138.02953259469757,,11.480384911096559,,169.58590495899645,127.47627283682793,178.91149090236445,48.87221321905034,169.50070600586918,139.8377685800095,179.9977701300475,162.39013931352395
714,23795.91416309013,145.14677141518342,,9.894721834754879,,166.9949207477348,128.31663328213807,179.25789056331425,48.96507776854463,171.9674174971099,143.15895028242537,179.99817046845615,164.36537156120184
715,23829.241773962804,147.17776278005388,,13.374343730704581,,164.67098653127613,126.79092510259065,179.00111779265944,,165.08617290284488,,179.99856091165006,168.4434932523442
716,23862.56938483548,150.12235544876768,,14.709777762596005,,164.1933064433399,147.090715340713,175.8360672752762,,168.97211578290438,,179.9988392665465,175.5742405112879
717,23895.896995708157,155.90866186922338,,13.859829060764657,,166.93180185949473,163.24645686348956,168.31918708195585,,158.56710082792088,,179.99864722940202,179.83302276728475
718,23929.224606580832,167.33866570337278,,10.105383587210445,,171.87962007158904,162.12771217810084,158.8535184988585,,157.74615260051905,,179.99634215280534,177.0905045881391
719,23962.552217453507,170.80970966832285,,10.690562507017187,,174.3578132404514,179.92032740107126,150.44430182316407,,155.12703390968434,,179.98871145393827,177.1040580562329
720,23995.879828326182,178.0715171064669,,5.343070273110327,,172.90714127949525,165.97597100733708,144.98863916582476,,152.55457564894073,,179.99143745859166,169.49790091735468
721,24029.207439198857,171.4459939823963,,9.608685709965057,,177.2866676015834,177.5349708531144,149.98232024557763,,143.4729104757785,,179.99400262005847,177.41425196959597
722,24062.535050071532,,,,,,,,,,,,
723,24095.862660944207,167.352181368624,,102.77502960712978,,123.06315873091508,87.63057861715122,78.94998411907758,58.93024210833595,147.6668244630566,158.0642337089212,179.99660978718867,114.38205081301956
724,24129.190271816882,178.71669840469275,,110.90008929054376,,116.54395612210314,88.37691131257941,72.89141058789504,59.13857835154784,163.86392876578378,153.5781256703074,179.99662632459064,115.94876620474253
725,24162.517882689557,169.22505262417732,,115.49940604393741,,114.55782817444137,86.53055156700518,64.75048729833259,59.29997798520172,176.74633516727712,152.18146946269746,179.99663512782396,114.68498167874586
726,24195.845493562232,177.8894937612252,,121.93188960889596,,111.93072001865556,84.40793469994341,57.80518177308559,58.94436671486341,177.0688308948698,151.21164145242278,179.99644320460658,113.17651684095856
727,24229.173104434907,178.1011756487932,,127.01444611579355,,109.45892299963228,81.22196734757837,46.284498408396814,58.947788740063615,165.26934166123408,150.47594600599174,179.99645074958283,111.66240468203104
728,24262.500715307582,172.5941699242166,,129.73638808630335,,113.07966948799564,77.36195609574798,48.75604520526811,58.77819866746488,173.61165686662443,150.39014914153984,179.99671163197507,113.96384945429148
729,24295.828326180257,171.05071199387524,,132.21424329741728,,115.00368179204521,73.52144021234784,46.50646511171445,58.77092467127483,169.39339399178718,149.2161698551774,179.99688376817804,118.53234978271797
730,24329.155937052932,167.28618490397798,149.62464131451048,135.92209472751415,123.24764876714056,116.48351006033171,71.20468877123521,46.99720071276018,58.580334856747456,179.71188546453507,147.41782812787991,179.9969496862464,122.33203883561542
731,24362.48354792561,165.6018666490212,157.29492573373057,123.4035979993525,128.43563333202965,119.77730595389869,69.29715862836784,55.97656497236343,58.9504033034274,141.2790109210843,149.04979376681837,179.99686447818675,122.30378424468783
732,24395.811158798286,,164.8636289451863,,135.8774406247681,122.7758787467685,66.21862515738232,56.307296706524696,58.41912381414235,145.75678562213125,149.59034143032312,179.9969343996092,122.77649729519075
733,24429.13876967096,,166.5942250987274,,137.71531682089383,125.17516003959255,65.2429443408846,59.21069045830965,57.070394924937304,139.2389949135149,156.62414837049377,179.99680062363194,122.74475429583715
734,24462.466380543636,,170.16910973318946,,143.8866867002247,127.14444495473614,63.36964570780874,60.192540305019456,56.376770377001264,137.6210753787283,157.9703783408109,179.99669402262987,120.90824729620282
735,24495.79399141631,,166.97338823367693,,148.67731978209147,127.50952323462042,61.323464899408265,62.28357040700155,55.11218719686112,130.8798870966418,158.68704925085981,179.996734369708,115.75649826747966
736,24529.121602288986,,167.65408948304176,,154.31291195474174,126.37549001065067,60.61256586424851,62.710342699574944,54.734994700741794,131.66499199540658,163.22491801715208,179.99687405426093,111.68214867141612
737,24562.44921316166,,172.85461102336288,,160.47598238813396,125.21715429970097,60.62511514661539,58.648887552926524,55.28495848069976,140.9869359552503,162.61412522210034,179.99676774918464,107.87887711268021
738,24595.776824034336,,170.20623028338866,,160.48196350577945,124.15319684521607,60.85152834902336,59.806756231639,56.62208801000366,136.57203316978084,161.2097286394127,179.99674322114132,106.93744382159032
739,24629.10443490701,,176.46799099004178,,166.3179499877021,123.11693650165611,61.113286924789215,61.996016120135,57.309294849304486,137.39697513550504,161.39560784086044,179.9966642771908,98.60934279633095
740,24662.432045779686,,177.8189222264512,,172.29274393453255,120.70324561726875,60.278970086725614,57.2361509521369,57.81775857290439,170.0698598308306,161.45795268091385,179.99683658994044,91.34602144946014
741,24695.75965665236,,176.56123272620505,,176.02079856645557,120.55425478443102,58.810989651975504,57.672442559750095,57.327244728919624,173.2930462631616,161.14133060695488,179.99685278396748,81.77853738153277
742,24729.087267525036,,173.50322538289058,,179.60246544820762,118.69516797797186,58.469286274545915,56.62918254692356,56.80699849922951,171.3634048032385,159.09231613805397,179.99687400319343,79.93998345094178
743,24762.41487839771,,175.62996038625013,,178.0941160084478,117.83420357302245,59.146430628614766,58.86616203233369,57.83147106236231,167.5640512304663,155.4460316494114,179.99683256110163,78.5661656032749
744,24795.742489270386,,177.98174009088987,,177.96562225401675,117.06066200113086,59.24128356186411,61.02199597529218,57.1644212559528,165.74410018082423,153.0937354247434,179.99684184211952,76.74079273654833
745,24829.070100143064,,177.7368328996532,,176.09831149270943,113.6410907949399,61.00341572255761,58.356396049771135,56.76353730697552,167.40131518917008,153.2203013988199,179.99695534094627,79.21881431153906
746,24862.39771101574,120.93898727687336,175.50298089666106,134.8410378629865,176.92819908943332,108.6773148333834,61.611003925857226,55.56336338188314,56.10792502952917,170.73521680822856,151.8777498424521,179.9970078930362,75.56703234465607
747,24895.725321888414,111.34842655415198,177.0757540769137,119.94015624595455,175.05500377335946,106.16047833388612,62.053846157385166,54.10940779550213,56.24129463554653,172.44492993958244,149.42763970832453,179.99704301108736,74.55701383009753
748,24929.05293276109,95.69285280160565,176.1411958557649,103.44931014900173,174.59218985614908,105.6431145743357,64.94091843515186,52.24620396704234,58.02026935486916,177.48206717913504,148.08971988969293,179.9970885203267,85.18826851318705
749,24962.380543633764,85.12237867022857,179.11748227807934,92.91978554281438,167.33874811558545,105.74271140414812,63.78437584655971,50.2079787406771,57.351522548166166,177.4931954821458,148.5520686830134,179.99711941782058,84.93272328798759
750,24995.70815450644,80.20296253673172,179.3023256978271,87.57600844731104,165.55425253877544,105.68689098767594,64.04783049154516,50.5834070359968,59.292466078565575,173.57263572325445,147.82028233333077,179.99716043856924,96.23486364711948
751,25029.035765379114,76.8032557148969,179.97443110652105,84.42029907440421,164.2410635719421,106.69139208946828,65.16774744494498,50.63199947272953,58.951744343084805,176.5557333348365,145.7384226787429,179.99720467089273,112.81785388881542
752,25062.36337625179,73.39685939897512,179.56349475749454,81.62633557821673,162.44321182905574,106.78524136549329,64.88093663246354,50.48633287750126,58.58111299440813,179.2757805845458,143.76890828704802,179.99724076749283,118.71893971327745
753,25095.690987124464,71.35270491022237,179.26683687406464,80.54788434860639,163.1322762180833,107.03991295978832,65.77236417270505,50.1954276972925,57.75477369346726,178.89436017067231,142.48534722345713,179.9972280292896,133.20759914109126
754,25129.01859799714,71.4483156952984,178.85898181247018,80.110627117732,161.58757453781658,107.34140602956111,65.99330778048696,46.644227900082235,57.329981946825036,179.59741559908147,143.06134026131838,179.9972038898744,138.30254217455754
755,25162.346208869814,69.33655081836677,179.6841263199269,77.16838956690901,161.01905673579685,107.58810789437612,66.03950021896271,46.11199824895339,56.675524446996576,178.22763736594032,139.84418905009812,179.9971967259231,144.21406375471267
